label	text_a
1	和周杰伦一起唱歌的那个小孩叫什么?
12	浙江哪里有卖苏醒的东西
1	周杰伦春晚那个小孩叫什么?
8	周杰伦在哪几年上了春晚
0	春晚投票结果?
7	周杰伦08年有歌吗?
8	谁知道JAY最新歌曲
7	今年春晚jay参加吗
7	韩庚会上09年春晚吗
1	vitas的一首一直“啊”的歌叫什么
12	谁有janet jackson 《daybreak》 的翻译
10	Daniel Powter译音成中文是什么?
1	七星彩开奖时间?
4	求福彩3D告诉我明天出什么号,我很需要1000元.
8	2009春晚有谁参加
5	孙燕姿最近在做什么呢?
4	现在有什么好听的歌吗?最好是新歌!呵呵~~
3	为什么东方神起的歌迷要叫仙后?~`
11	周杰伦 王力宏 林俊杰 罗志祥 潘玮柏 吴克群谁最受歌迷欢迎~!!!
3	为什么这么多的人喜欢JAY
8	潘玮柏最近出了什么新歌
5	潘玮柏最近在干什么啊
3	为什么现在的人这么喜欢潘玮柏呢?
3	你们觉得潘玮柏怎么样呢?
1	(问)这个剧情是(阴阳路)第几部
1	潘玮柏瘦了多少斤啊?
12	求经典电影台词收集(越详细越好)?
4	有没有什么好听的歌啊~~~帮忙推荐推荐~~~
4	最经典的喜剧电影有哪些
4	经典的电影台词?
1	这是谁啊
5	请问COAT公司是干嘛的啊?
0	关于家有喜事2009的问题
0	super Junior M 都有谁啊?歌迷叫什么啊?
0	非诚勿扰里北海道(超难问题)
8	SJ最近有什么新歌?
1	跪求!!!请问北极特快车的插曲是什么?
1	SJ-M的博客是???
4	有没有什么好玩的韩国电影
8	SJ--M有谁
4	明星唱过什么好听的歌?
1	星际之门:宇宙。到底什么时候开播啊!
1	这个视频是什么电影里的
5	莉亚迪桑是干什么的?
6	丧尸电影是怎么拍的
12	各位谁知道有没有什么欧美电影排名阿?
1	量子危机里的反角是叫什么?(要电影中的名字)
7	大年初三喜羊羊与灰太狼在万达电影院有放映吗?
4	什么歌去比较收欢迎
4	张学友哪首歌曲最好听?
11	王力宏跟周杰伦谁更受关注
4	有没有什么好歌啊?不管风格,有感觉就行!
8	音乐有几种风格呢?分别是?
1	周杰伦什么时候时候生日
5	请问周杰伦是谁
3	为什么我听不懂周杰伦的歌?
11	你们喜欢周杰伦哪里?
4	东方神起里那个最帅 ?
4	东方神起里面谁最好看呀
4	梁静茹最近有什么好听的歌?
12	梁静茹的图片在哪有大的啊?
1	梁静茹的新专辑是什么时候出来的?
1	韩庚的生日是多少号?
1	梁静茹的《可惜不是你》是什么时候发片的啊
11	几岁的生日最重要
4	问东方神起里哪个最帅气?
11	东方神起以后会有多红呢?
7	东方神起被打是真的吗?
3	周杰伦的FANS怎么那么多啊?
7	东方神起到底会不会来中国发展?
0	你们谁喜欢东方神起?
0	有没东方神起的仙后?
3	为什么那么喜欢东方神起呢?
1	东方神起平时住在哪里?
5	有没有关于东方神起的秘密?
0	周杰伦为什么会如此红?他到底有什么好?
8	最近有什么新的台湾偶像剧?
3	为什么大家都这么爱周杰伦?
1	卫视体育台是哪个地区的电视台
12	《灌篮对决》哪个网址可以看?
5	关于周杰伦的事情,谁知道,请告诉我,谢~!
5	什么是公主抱,和新娘抱一样吗?
7	赢在中国现在还播?
1	韩版花样少男少女主题曲叫什么
1	有个电视剧主人公叫何继业曹立秋的电视叫什么
4	圣代的qq空间取个啥名?
0	KAO,谁给的‘演示人类交配片’的种子?
5	越狱Sara Tancredi人物简单介绍包括怎么死的
1	vae是什么时候出道的
1	RAIN出道多少年
1	有谁知道JAY的下张专辑会是什么主题
7	电视访谈节目和电视谈话节目是一个概念吗
8	RAIN的个人专辑有哪些
1	有谁晓得周杰伦一共有多少歌!
0	妖精们帮我看下这图是东海艺声参加的什么节目?具体是哪期?还有哪些成员参加了?
1	请问林心如的两部戏<爱在日月谭>和<苏东坡>的播出时间是?
1	周杰伦一年能赚多少?
1	刘德华几年多少岁了·
1	看电视时离电视多远最好?
7	1月17日飞轮海上的鲁豫有约到底播没播呀?
12	谁能给个小泽的套图
12	寻几部有关青春的歌曲或者小说或者电视剧~
1	咖啡王子一号店第10集两人在海边时的那首英文歌是什么?
8	vitas09年有什么演唱会?
8	08年有什么新的摇滚专辑?
4	08年有什么好歌啊??
1	刘德华到底今年多少岁了呢?
1	周杰伦为四川捐了多少?
3	刘德华为什么只捐10万元?
1	该给的爱,是谁唱的???
1	《棉花糖》是哪个组合 唱的/
7	基范有喜欢的人吗?
4	啥歌听这美哉?
4	欧美都有什么好歌啊
4	有没有好听点 的歌?
8	TANK为哪些人写过哪些歌
5	现在王菲都在做什么啊?
7	王菲会复出吗?我好喜欢她啊!
5	谁知道刘亦菲最近的活动???
3	tank 的歌好在哪
0	熊汝霖现在干什么呢 出专辑了吗
8	谁能告诉我马天宇参加过的所有的娱乐活动?
1	马天宇新歌夜上海什么时候发出
12	这些歌的下载地址是什么..?
1	只知道歌词,但不知道歌名叫什么?
4	都有谁的歌是伤感类型的?
4	谁知道哪首歌最悲
11	<我们的歌> 这歌好听吗?
4	哪首歌的词写得最好?
1	双节棍是谁的歌啊?
1	大家帮我看看是什么歌
11	张杰有多喜欢谢娜?
11	星星们:你们喜欢张杰的什么啊?
5	请问周杰伦最近在干吗
0	OPPO和步步高音乐手记歌曲分别是什么名字a
1	吴克群《冠军》跟谁合唱的?
5	谁知道张杰最近在做些什么
1	杨钰莹上鲁豫有约是哪一年?
12	哪个网站可以购买2009年明星日历
7	心愿便利贴是元若蓝&吴忠明的吗?
3	我超喜欢张杰,我想问问星星们为什么会喜欢张杰的?
1	金城武是日本人还是香港人?
12	我要买s.h.e的亲笔签名专辑《我的电台》!!不知在哪里可以拿到,
3	为什么谢娜后援会上不去?
11	谁敢来唱歌主持人王珏和湖南主持人杨乐乐像吗??
4	现在流行什么歌曲啊,什么歌好听啊
11	大家都觉得张杰怎么样?
5	张杰是谁
8	张杰的歌有哪几首?
4	张杰德哪首歌好听呢?
1	请问这是周星驰的哪部电影
4	谢娜的歌有什么好听的???介绍几首
12	幸福大街的主题曲哪有下载的啊?
7	张杰 谢娜到底喜欢张杰吗
7	张杰和谢娜是真的要结婚吗?
1	不能说的秘密 是橘子写的还是周杰伦写的?
1	苏打绿什么时候出新专辑?
12	画皮完整版在哪可以看到?(周迅、赵薇等演员)
1	今年的全明星等谁赢了?
1	许巍住哪
1	李玉刚和早乙女太一什么时候一起照照片?
4	大家都喜欢什么样的歌啊?
4	jay-z有哪些好听的歌啊??3首以上给分
4	大家都喜欢 JAY 的什么歌吖?
0	你们爱JAY吗?为什么爱他?有多爱?
4	信最近有什么好歌?
1	请问《爱在心口难开》这首歌英文叫什么?
4	有什么比较好听的歌?不要网站
4	最近的新歌哪个好
3	歌唱不好是为什么?
4	有哪些好唱的流行歌
1	爱我你怕了吗韩文版是谁唱的?
4	现在什么歌最好听.伤感的 或快乐的
12	谁能帮我录女生唱的生日快乐歌???要纯演唱的
6	空间音乐怎么放自己的歌?
4	我空间该放什么歌?
1	谁知道有一首这样的曲子?
4	这几天有好歌吗
1	请选择我吧是谁唱
11	画香不好听吗?
4	哪里有一次能下载10首以上的歌的网站
1	最近的地方谁唱的?
1	有一首歌 叫什么来着
1	歌曲《我要为你戒烟》的演唱者是谁?
0	谁喜欢听张杰唱歌
0	张杰最近有什么新歌?好听吗?
1	“明天过后”是谁唱的
6	在网上如何下载歌词
5	谁知道<Preface>的完整版歌词
12	谁有 “我只能爱你” 的歌词
4	什么歌最让人难过吖??
0	比较难的问题...问首日文歌,懂的快来~
12	寻找FT《爱之痛》和超新星《再见》MV的下载地址?
1	请问狼与香辛料的ED-リンゴ日和是什么曲风?
4	有哪些不错的非主流音乐
8	非主流出什么新的歌曲没有?
1	这是日语的什么歌曲?
1	饭岛爱唱的这首歌叫什么名字啊?
4	哪些歌不错,推荐一下.
4	推荐几个好听的悲的日文歌
1	听下,这首歌名是什么??
1	请问这首歌歌名是什么 跪求
1	韩版<花样男子>6集 舞曲?叫什么呢?
1	这丫是谁?
1	玉置浩二的friend 有个女生版的叫什么名字.
1	知道这个视频的背景音乐么?
8	谁知道《去海边吧》韩剧的各个歌曲的名字是什么,麻烦告诉我一下,是所有的歌曲哦!
4	东方神起最好听的是哪首
4	有哪些开头好听英文歌 ? 女的 唱的 谢谢
1	这歌叫什么名字呀..??
8	林俊杰帮谁过歌啊?
1	谁最喜欢林俊杰``?
8	林俊杰给谁写过歌
3	lily allen新专辑的who'd have known怎么有两个版本?
12	在哪可以下载到BOBO的《爱》啊
12	在哪可以下载到《如果或可是》这首歌?
1	慢摇西瓜太郎串烧 DJ前卫里的第3首英文歌叫什么名?
12	拜求这段视频的背景音乐是什么歌超好听,百听不厌,哪有下载的
1	请问这首歌是什么
5	maxrnb是什么?
1	这空间里的音乐叫什么
4	谁知道有什么比较还听的歌啊?
1	背景音乐是什么?
1	有一首歌和这个调子很像,不知道大家能否想起
12	求Stereophonics-have a nice day中英双语歌词
1	周杰伦一共多少专辑
1	周杰伦的新专辑多少钱?
0	许嵩为什么会叫vae啊?是英文名字么?
8	Vae 许嵩的全部歌是什么?
3	许嵩为什么不出专辑
5	谁能介绍一下中国着名古典音乐?比如梁祝
5	Vae 许嵩里的vae是什么意思?
4	有什么很好的古典乐网站吗?
0	许嵩现在的工作是什么?以后会当医生吗?
0	未知名乐谱!!!!??
0	请问这段旋律的曲名*~*
0	这首曲子叫什么名字,编号多少?(莫扎特的)
1	神秘园prayer中唱歌的女人叫什么名字?
5	贝多芬的个人背景
5	急求CK的一些资料谁知道详细的告诉下??
12	高分!!!《水边的阿狄丽娜》谱哪有下载
8	CK有什么歌?谁有她的资料?
12	谁知道哪儿有下CK的《被遗忘的爱》的歌
11	CK这个人大家怎么看的??感觉呢?!
4	谁知道一些好歌啊
4	请问有没有那种很好听欧美的美声歌
12	谁有火车托卡塔
0	变化音!!???
1	求一首美声唱法的歌?
8	vae有多少歌?
1	-----绝对神圣的童声独唱+合唱-就是不知道名字--------
4	有什么简单又好听的简谱?
1	给我一首歌的时间是谁的歌
4	听贝多芬,德芙扎克的交响曲用什么耳机好????各种参数,含义???
12	谁有一些钢琴简谱?
5	有关于汤帮民这个音乐家的资料吗?
11	贝多芬的琴声给盲姑娘带去了什么
11	我很喜欢贝多芬,敢问大家,你们喜欢贝多芬哪方面呢?
8	有哪些美声唱法女歌唱家?
8	许嵩的新专集都有什么?
1	想知道宋祖英是哪一年开始上春晚亮相直到现在的?
4	伤感的歌有哪些
4	有什么好看的MV和好听的歌
0	贝多芬为什么要弹琴给盲姑娘兄妹听?为什么弹完一首又弹一曲
4	那些歌曲的mv好看??
4	什么歌的MV比较好看啊?
1	周杰伦要拍什么来着?
1	这位同学用的头像是哪位艺术大师的
1	she的第一个MV是什么
1	贝多芬病毒第11集第36分钟左右播放的插曲是什么??
1	贝多芬奏鸣曲第六首比暴风雨程度高吗
1	伟大的莫扎特是几岁死的?
1	谁知道这个背景歌曲是什么歌?
4	你们喜欢SARA的什么歌曲
12	菲尔伍兹的极度醉人CD哪里买
1	哪位高人知道这歌叫什么啊?
1	请问这个视频地址上的歌是什么歌?
4	求几首爵士
0	QQ音乐中的歌曲能上传到mp3中吗?如果能,怎么上传?
7	vae许嵩,他现在有唱片公司了吗?
4	今年流行歌曲有哪些
1	请问谁知道这个视频里舞蹈的背景音乐都是什么?
12	"谁有""Givin It Up""专辑中歌词"
4	谁能给些现在最流行的歌曲
4	谁能给我几张爵士乐风格的图
1	谁知道Freja这个视频里的开头第一首歌的背景音乐么?!
12	哪个网站有听爵士类型或蓝调类的SAX奏?
1	谁知这段视频中开始的那段音乐?
4	请问有哪些好点的流行爵士乐队/歌手?
1	急急急··谁知道视频中的歌曲麻烦告诉
6	查找音乐不要原唱只要伴奏怎么查的?
3	marques houston的歌很好听 怎么没什么名气
1	谁能告诉我这首RNB音乐 叫什么名字啊```
1	求一首歌,英文的,知道请进!答对的多给50分~~
7	真的有宇宙人吗
1	玻璃心的原唱是谁?
1	《一首简单的歌》的原唱是谁?
4	•有什么悲伤的歌好听啊? [音乐]
1	babyface一共拍过几支mv
12	西城you make me feel 轻飘飘的感觉。。。。谁有?
8	东方神起出了哪些新歌曲??....
5	Lil eddie今年多大,谁有他资料
4	喜欢杨丞琳什么歌?
8	杨丞琳的新歌?
4	推荐几首蓝调的忧伤情调的歌曲
4	有什么好听的英文蓝调歌曲??(好听的追加分)
0	喜欢Vae 许嵩吗?
1	王力宏的歌有多少
0	1017. 是不是r&b歌手对唱功的要求比较高?是r&b歌曲难度比较大吗?
0	谁听过这些歌
1	这首歌的原名?
4	要几首幸福的歌,!!
9	说唱和节奏蓝调的根本区别是什么?
1	谁知道着是什么歌?
4	推荐几首经典或流行的说唱歌曲作手机铃声。要刚烈的
0	许嵩vae的新歌好听瓦?叫虾米啊?
1	请问这个视频的背景音乐是什么啊
1	许嵩读的是什么专业?
11	喜欢周杰伦哪?
12	西昌哪里能买Du-Rag(HIPHOP头巾)
1	一个女孩的说唱,谁知道,
4	推荐几首好听的hip top歌
12	求北京打印机维修啊?
1	请教这部视频第2首歌歌名?
4	谁介绍几首快节奏,听了让人很热血的英文歌
6	如何弄免费的QQ音乐代码啊??
6	QQ音乐怎么才可以放到空间里?
1	请问这个视频中的音乐
12	QQ音乐播放器有免费下载地址吗?
12	谁能送我个QQ音乐播放器 ?
6	QQ空间的QQ音乐播放器要怎么弄呀(免费的)
7	老狼的北京的冬天是不是翻唱郁冬的?
7	QQ空间不用绿钻能使用播放器?
12	请问谁知道歌曲 快乐些 的下载地址?就是陈升和金城武合唱的那个~
1	重庆金源时代那个少数民族唱的歌叫什么?
1	以色列民谣<夜玫瑰>中文版谁唱的
6	如何关闭绿钻服务?
6	怎样弄一天的绿钻啊?
1	who where i where i see the sun,who where是什么歌
1	请问有知道这首老歌是什么吗`?(关于妈妈的)
12	校园民谣ΙΙ的图片哪有啊
3	为什么我是QQ绿钻但是不能下歌了
1	想知道这首歌叫什么名字 拜托啦
3	为什么我是QQ绿钻收藏的下次登却没有?
4	在空间里什么歌最好听?
1	请问这个网站的背景音乐是什么?
12	哪里可下载QQ音乐
1	根据歌词搜索歌名 歌词:全世界都知道你对我最好,
6	用QQ音乐的时候怎么让别人看到自己在听什么
6	如何找QQ音乐上别人放的歌曲
7	QQ音乐好点亮吗 还是点不亮
1	谁知道mr的everyone的歌词,谢谢诶
4	我收集一些歌 ````知道歌多的朋友进来```
3	为什么我家的QQ音乐点不开...用不了?
4	现在QQ音乐里有好听的歌??
1	请问OPPO音乐手机上的广告音乐是什么啊(急用,谢谢)
1	财富星空的主题轻音乐是什么名字很好听?
3	为什么QQ音乐里的歌不是全部可以下载的??
6	在QQ音乐里怎么找?
8	这两首轻音乐是叫什么名字?
6	怎么保存QQ音乐里的歌曲?
6	歌词力量怎么使用
7	关闭绿钻后背景音乐会有变化吗?
4	谁知道最近有没什么伤感歌曲?
4	世界上最伤感的歌曲有哪些?
6	怎么不让绿钻灭啊
1	这个人QQ空间的背景音乐 第4首歌名叫什么 能全有最好啦
1	2月7日晚快乐大本营中谢娜跳的舞曲叫什么?
4	推荐几个好听的英文舞曲....好的 加分
4	有哪些歌声音大啊?
1	情问这首RNB慢摇的名字是什么?
1	交谊舞是对不同的舞曲都有不同的舞步吗,还是不同的舞曲相同的舞步呀?
7	第六届东南劲爆音乐榜是古晓主持的吗?
6	如何从网上下载音乐?
12	"在哪能了解最新的""Billboard""排行榜?"
6	怎么制作属于自己的空间音乐
5	格莱美的来历?
6	dj是怎么制作出来的
8	上周东方风云榜排名的前十歌名是?
1	TWINS桐话妍语这张专集全亚洲卖了多少张?
6	绿钻怎么送别人音乐?
7	绿钻下载音乐是下到电脑里吗?
0	QQ音乐大家喜欢吗?
6	怎样开通QQ音乐?
3	为什么QQ音乐开不出来啊?
1	有一首歌只知道调 想知道歌名……
0	求一首韩国歌的名字和歌词~
5	QQ音乐的历史怎么样?
6	怎么把QQ音乐里的歌分享到群里?
6	怎么给QQ音乐里面的歌曲分享到QQ群里面
6	我的音乐物语账号没用了!也不知道怎么取回!
12	求一首韩语歌曲:《因为爱你所以没关系》里面一开始民赫(池贤宇)在厕所里唱的
3	为什么在QQ音乐里有的歌查不到?
0	关于MP3的问题
1	这首歌叫什么?组合的歌?
1	这首歌叫什么。。
6	QQ音乐我要下载列表怎么说不成功
6	为什么我的QQ音乐总都登陆不了?
6	为什么qq音乐不能在qq上显示
4	大家推荐几首优美的曲子,是一些经典,带中国风的音乐
3	我重新安装了我的QQ音乐,为什么我的QQ音乐列表还是不出来?
8	贝多芬如今广为流传的交响乐是什么 要三个
7	请问Pachelbel's Canon和Sanctus是一首曲子么?
3	为什么QQ音乐咋都不管用啊?
4	谁能帮我选一首钢琴曲
6	QQ音乐播放列表怎么保存呀?
12	谁有《月儿弯弯照九州》的 钢琴曲?钢琴独奏
1	葫芦丝乐曲 竹林深处是几级歌曲
8	当代国内古琴大师有哪些人啊??
6	自己在听QQ音乐,怎么能让对方看见?
0	列举一些原生态民歌和它的演唱者?
6	QQ音乐怎么有听不了的音乐呢
4	QQ音乐里有什么好听音乐
8	小月 梦中唐古拉里面有哪些歌呢?
1	毛泽东是革命人民心中的红太阳的歌词?
12	《戏凤》卓依婷唱的,哪儿有啊?才哥才女们帮一下忙啊
12	请问贵州省遵义市哪有卖六孔萧的?因为是初学,我想要便宜点的,50块一下的就好。
6	怎么样把QQ音乐中的歌曲,歌手 改成自己喜欢的?
6	怎么在QQ音乐上的歌手名字变成自己的名字
8	洗星海.聂耳.莫扎特各是那个国家的啊?
6	QQ音乐里歌曲的名字怎么改?
0	贝多芬创作乐曲是忘记了什么,这又体现了他什么的精神??
6	怎么在QQ音乐中给歌换个自己想要的名字?
6	怎样直接在QQ音乐上修改歌名?
4	找几首莫扎特音乐,要求要3000赫兹以上的~谢谢
4	肖邦最出名的曲子有那些?
11	VITAS是完美的男人吗?
3	为什么那么多人都不知道上杉升?
11	月光曲一文,表现了贝多芬的什么品质
8	最近有哪些QQ音乐
3	为什么要说是 地下摇滚乐团 呢?????????
1	宪哥在我猜里面经常唱的那首摇滚歌曲叫什么名字啊?
1	有谁知道这首歌的歌名?
5	什么叫 GNX
0	摇滚歌曲问题
4	要没有特别好听的riff连复段的曲子?好的我再给加分
4	最近有哪些好歌词啊?
5	越人歌的意思是什么?
4	大家推荐几首纯音乐的爵士乐!!~~谢谢。
12	超级喜欢 歌词 谁有?
4	谁给我提供一些比较好飞欧美爵士乐?
12	《会有那么一天》的歌词谁知道????
4	彩虹哪首歌最好听
11	周杰伦有啥好类?
0	周杰伦帅吗 还是他的歌好听
11	vae的歌比周杰伦的歌好听吗?
11	王力红和周杰伦哪个比较红
0	周杰伦帅吗。你喜欢听他的什么歌呢。
4	听交响乐和爵士乐用什么耳机好
4	最近有什么好听的信歌?
4	我想说唱 请提供几手可以说唱的音乐
1	请帮忙听下开始是什么歌
4	哪个翻唱网站比较好?
1	帮忙听下这视频里的歌叫什么
12	谁知道Wiem jak to jest - verba 的下载地址?
4	谁知道最好听的hip hop ,
0	谁喜欢五月天???
12	谁有五月天的《温柔》这首歌的歌词?
11	五月天的歌好不好听?
8	有哪些关于五月天的最新消息?
8	JAY曾经给JOLIN写过并自己翻唱过的歌叫什么
4	Rock R&B达人推我几首曲子吧
4	神话组合的哪些歌比较好听?
5	Craig David的歌曲booty man中文意思是什么?
5	问周杰伦是谁?
5	Preface是?
7	寻找周杰伦是电影吗?
11	你们说周杰伦帅吗?
1	(幸福不灭)这首歌的第一句是什么
1	请问 有一首 关于生日快乐的 歌 的名字
1	我忘了这首英文歌叫什么了
7	B What U Wanna B 的歌词能不能翻译成汉语?
11	觉得小情歌好听吗?
6	手机没电怎么办
3	我的民谣吉他到下面怎么是十二个品格啊?
1	周杰伦的新专辑是什么A?
1	请问这视频的背景音乐是什么(从13秒开始至到3分48秒)http://www.tudou.com/programs/view/r0GqMNyQFhs/
1	周杰伦专辑共有多少?
1	jay第7张专集是什么
1	周杰伦第一首专辑是什么啊
1	周杰伦的英文名叫什么?
4	近几年好听的对唱歌有哪些
1	谁能帮我找下 视频第1段歌曲的名字啊
12	求,谁叫我是周杰伦 歌词
1	急~~!急~~急~~!有谁能知道~~这~~DJ串烧~歌曲~的~<开场> 名字 和 <结束> 名字~~!超好听~~谢谢~~!
0	谁唱周杰伦的歌很像啊?
8	周杰伦有什么小故事?
8	周杰伦学了哪些魔术?
12	哪儿有<<暖暖>>的歌?
12	周杰伦《不能说的秘密》的钢琴谱在哪找?
8	想找几首歌的钢琴谱
1	国庆典礼时放的什么歌
1	2007MKMF和F.T Island同台的那个女孩是谁
7	历届香港十大金曲有普通话歌曲吗?
1	黑色星期天是谁唱的?(英文名.)
1	千里之外的女主角是谁
1	林俊杰的新专集的名字是什么
8	张栋梁有几张专集?都是什么名字?
1	《千里之外》的女主角叫什么名字..?
6	如何下载私奔到月球中间的部分到手机
1	谁知道一首歌?歌词好像是学习雷蜂好榜样......他要吃了摇头丸也跟我一样.谁知道谢了
12	美声歌曲那里找得到?
12	谁有我爱上你就等于爱上了错这样曲调的歌曲
4	有没有什么比较非主流的歌曲?
4	有什么好听的英文歌或歌手?
4	你爱听谁的歌呀
5	我想知道一些关于VAE和阿布的,谁能告诉我?
4	最近有什么好 ~听的歌~~中英文随便~~~
4	最近都有什么好听的歌内?
1	那位大哥大姐知道这里面的歌名字叫上面啊
1	调式分析时,什么时候考虑清角伪宫,变宫为角.谢谢了~~~
4	现在什么歌好听-要歌名
1	看完后请指教背景音乐是什么名字
4	给我介绍几首音乐吧
4	介绍几首好听的给我我~~
1	有谁知道JAY是几几年的
5	Oasis的The Masterplan讲的是什么?
4	什么歌是目前为止最悲伤的?
5	究竟什么是地下音乐
4	什么音乐好听 我喜欢听
12	谁能找到Toby mac的boomin'这首歌在QQ空间中能链接播放出来的地址,谢谢!
4	2009年有什么好听流行的音乐啊?
4	好听点的音乐有哪些???????
4	最新好听音乐?谁有?
1	谁先发现了音乐?
12	辛集视频网 辛集第一DV网 网址是?
3	为什么我下载了视频只有声音没有画面?
3	上传到吐豆上的视频为何搜索不到?
3	我怎么上不去youtube了呢
12	哪位朋友有电视剧汉正街的视频?谢谢
4	谁的音乐比较好听?
12	谁有喜剧学院第七期的视频
12	谁有湛江二中的视频啊????
3	为什么凤穿牡丹的视频被删除?
3	为什么super show中最后要与ELF对唱marry u呢?
6	如何上传视频?
4	还有什么好听的流行音乐啊?
6	谁知道怎么改视频配音的?
12	哪里能观看《又见一帘幽梦》优酷视频?
4	2009什么歌最流行.悲伤的.
4	2009情人节歌曲有哪些?
4	哪些音乐你比较喜欢听?
12	谁能帮《我的亿万面包》杭州开镜仪式的视频?
4	最近有没有什么好听的音乐出来?
1	这视频里的歌叫什么啊
5	怎样才叫享受音乐??
12	谁能把这个网站的在线视频下载下来?可以的追加分
4	好听点的古典音乐?
8	有哪些古典的歌?
4	我需要音乐?谢谢!
4	你所有爱听的歌和长听的歌都有什么?
1	这个QCC的歌曲叫什么名字?
4	谁有好听的QCC歌曲啊
1	什么DJ歌..谁知道里面的歌名啊.?
4	有什么好听的歌么老歌也行
4	最近有什么好歌?一定是最新的
8	最近有乜新歌?
3	为什么《黑色星期天》会死这么多人?
4	有什么说唱歌非常好听的吗??
4	萧邦最着名的那首夜曲是什么?
12	哪里可以下载钢琴曲?
4	钢琴曲最经典有哪几?
4	DNF漫游昵称谁给我推荐一些
1	SJ来过中国几次?
1	《大众电影》杂志的刊名是谁题写的?
0	SJ中最喜欢谁啊?为什么啊?
8	800多字的青春纪实可以投哪个杂志呢????
7	公交卡丢了,可以挂失吗?
6	别人看自己的音乐名字,怎么改?
4	最新的歌是什么名字?
1	这张最小说里的图是谁画的
0	邮政是不是今天开奖?什么时间能查到结果?
5	谁能告诉我睡美人后半部分?
1	任贤齐有多少手歌
4	中学生适合看什么杂志
6	如何定报刊杂志
11	读者 杂志适合那些人看?
7	DM杂志《go go 校园》主要针对大学生的吗?
4	跪求:哪里可以投稿
1	谁告诉我这个模块是什么歌
4	有什么好看的小说没呢!~
12	有关曹丕和甄宓的文章吗
0	神精榜已经出了多少期?在哪能看?
12	在哪能看幻城?
0	邮购《推理世界》的收款人是谁?汇款地址是哪里?
4	什么歌让你感动过?
4	有什么听起来比较感动的歌、悲伤的歌
4	有没有你们自己感觉很好的一些歌?推荐给我
12	求魅力杂志(好像是这个名字)以前的一个魔幻系列的杂志名?
8	信乐团的歌手们叫什么名字
4	哪个明星最好看
8	信乐团有哪些歌?
1	有多少人喜欢凌波丽呢
1	阿斯兰喜欢卡佳利还是拉克斯?
4	那些歌曲比较好听?
5	信乐团资料谁知道?
1	网球王子全国大赛出到多少了
4	beyond经典的歌曲有哪些
1	c.c.穿ZERO服是哪集,加分
1	名侦探柯南要什么时候出完
4	大家说经典的歌曲?
12	请教哪里有日语字幕版的动漫NANA 怎么没有日语字幕的
4	求推荐几部动漫
4	还有什么比较经典的歌
4	王菲的哪首歌最好听?
0	有谁喜欢王菲的歌的吗?
1	多拉A梦漫画的21卷中的模仿器是动画片的第几集啊?
1	这是王菲的哪首歌???
3	秋之回忆 从今以后again 里 为什么没有缘和叶夜那条线的 只有祈,雅和果凛的
7	SID(シド)的专辑单曲『モノクロのキス』(黑执事)请问大马有售卖了吗?
1	[seed-D]第一集真和史黛拉相遇的音乐是什么?
4	谁知道励志的歌有气势的
0	名侦探柯南 漫画书的问题
0	请问“热带雨林的爆笑生活”里的那个长耳朵可以吃的动物叫什么啊?谁有那个动物单独的图片?
8	谁知道ck全部的歌?
12	阿宝游记谁知道那有
0	关于火影忍者中宁次的问题,谢谢
7	圣衣神话胸像的送牌吗?
0	谁知道青岛的D动漫
0	有那些人喜欢郑源的歌?
1	谁有郑源的博客网址?
4	郑源的哪些歌曲最好听啊
1	谁知道哪首歌有这样一句歌词??<你就是看着我你不说话>
4	有什么好听的DJ或摇滚吗?
1	为谁疯狂的主唱是谁
4	谁有一些疯狂点的歌!
0	喜欢王力宏的摇滚风格吗
8	王力宏有哪些第一?
1	王力宏几岁了?
8	今年新出的新歌有什么??
4	有什么好听点的舞曲吗`?`
4	谁知道现在都有什么歌最好听最好是英文的
4	谁能告诉我现在最流行的DJ
4	什么流行歌曲最适合初中生学唱?
4	有没有一首好听的歌曲?
12	宝儿的演唱会都从哪下载啊``
4	有什么好听的新藏歌?
4	最近有什么好听的歌吗 本人找不到好听的歌 希望朋友们指点一下
4	有节奏的音乐谁告诉我!
4	有没有什么节奏感比较强的的歌?
4	什么歌曲有节奏点?
4	谁有DJ歌曲给我点。。
4	现在有没有什么好听的非主流的比较有节奏的歌曲?
4	谁给我几首好歌
4	请问 谁有好听的英文歌?
12	韩国DJ和hop pop 音乐哪里有下载 有什么歌
4	歌手介绍几个
4	你认为最好的男歌手是谁
4	有哪些好听的,有名的90年代的歌?
4	现在的歌手谁比较出名
4	你喜欢那个歌手?
0	还是当歌手的问题。
1	大嘴巴的《永远在身边》的日文版叫什么名字啊!急求!!
4	傅颖有什么歌好听?
0	最喜欢的歌和歌手是什么
1	谁知道综艺满天星每次广告后的音乐是什么
1	这个歌的第一首是什么名字 知道的告诉下
4	谁唱的 rap 最好听`?
12	谁有rap伴奏网站?
4	有什么好唱一点的rap么?
8	现在德生的R9700DX售价大约在多少啊
1	08之后湖南娱乐频道蜚闻最多的女主持人是?
1	谁知道这空间第一首背景音乐是什么歌啊
4	求几首有关薰衣草的歌
7	只能收听到自己所在地区的电台广播吗
4	现在有什么好听的歌么?介绍下(比较嗨的)
4	有没有像chenparty这样好听的英文歌?
6	如意通怎么用短信退订新闻业务
7	今天九城开新闻发布会了吗?
1	原来在这里是谁的歌
4	谁有好歌给我介绍两首?
8	最进有什么新歌出来
4	现啥歌, 最好听啊。 ?
